basis,country,elevation,gbif_id,institution,lat,lon,precip_mm,temp_c,year,group,PC1,PC2
HUMAN_OBSERVATION,Brazil,473.0299682617188,6510179069.0,ICMBio,-9.1658,-39.68599,508,23.600000381469727,2020.0,occurrence,0.9068772927273197,-1.851925385878475
HUMAN_OBSERVATION,Brazil,671.3203125,6510428692.0,ICMBio,-23.213056,-47.175833,1289,18.799999237060547,2020.0,occurrence,0.2277245068289678,-0.6301257927125018
HUMAN_OBSERVATION,Brazil,363.5566101074219,6510611959.0,ICMBio,-9.17714,-39.88811,487,24.399999618530277,2020.0,occurrence,1.1021360655512829,-1.917368726885509
HUMAN_OBSERVATION,Brazil,408.0393371582031,6510628767.0,ICMBio,-9.17778,-39.7536,509,24.0,2020.0,occurrence,1.0147162354075654,-1.8704035953979627
HUMAN_OBSERVATION,Brazil,414.3811950683594,6510702586.0,ICMBio,-9.16051,-39.78395,503,24.0,2020.0,occurrence,1.0086851363419234,-1.8776936062696061
HUMAN_OBSERVATION,Brazil,396.6390380859375,6510828999.0,ICMBio,-9.16588,-39.77341,501,24.100000381469727,2020.0,occurrence,1.036133191685971,-1.885598801556818
HUMAN_OBSERVATION,Brazil,402.8470458984375,6510849089.0,ICMBio,-9.16355,-39.76063,503,24.100000381469727,2020.0,occurrence,1.032234333318031,-1.8819828819385265
HUMAN_OBSERVATION,Brazil,391.2001953125,6511176844.0,ICMBio,-9.17296,-39.79235,500,24.200000762939453,2020.0,occurrence,1.05509960801297,-1.8903850948245564
MACHINE_OBSERVATION,Colombia,554.91015625,3395115359.0,CORPOAMAZONÍA - Corporación para el Desarrollo Sostenible del Sur de la Amazonia,0.86561,-76.7663,4290,23.700000762939453,2020.0,occurrence,1.8271800653548453,3.3218932731158644
HUMAN_OBSERVATION,Brazil,257.4519348144531,6510386178.0,ICMBio,-10.707146,-48.375769,1624,26.0,2020.0,occurrence,1.7127593750479944,-0.42210240150679557
HUMAN_OBSERVATION,Brazil,274.1698608398437,6510492867.0,ICMBio,-9.331283,-44.520259,955,26.600000381469727,2020.0,occurrence,1.6226819324428725,-1.3491971444018562
HUMAN_OBSERVATION,Brazil,512.0386352539062,6511210834.0,ICMBio,-10.0525,-45.28826,1031,24.799999237060547,2020.0,occurrence,1.1966679327794996,-1.1638914480213214
HUMAN_OBSERVATION,Brazil,746.949951171875,6511256422.0,ICMBio,-10.188488,-38.762973,683,21.299999237060547,2020.0,occurrence,0.4036794288708594,-1.5130573074633331
HUMAN_OBSERVATION,Brazil,644.6177978515625,6511314320.0,ICMBio,-10.07377,-45.270354,1065,24.0,2020.0,occurrence,0.9883127268732419,-1.077402295510564
HUMAN_OBSERVATION,Ecuador,2918.6640625,4499848345.0,MAATE,-0.375925,-78.086534,1199,12.699999809265137,2020.0,occurrence,-2.327878762474581,-0.27139422292900106
HUMAN_OBSERVATION,Brazil,450.2267456054688,5101023505.0,CIBIO,-6.971567,-41.643534,778,24.899999618530277,2020.0,occurrence,1.1914917950734878,-1.5208487972208407
HUMAN_OBSERVATION,Ecuador,2948.564697265625,4499845717.0,MAATE,-0.391147,-78.080426,1240,11.600000381469728,2019.0,occurrence,-2.5076189341260235,-0.18204103276327818
HUMAN_OBSERVATION,Brazil,794.0581665039062,6510870029.0,ICMBio,-23.649167,-46.618611,1402,18.100000381469727,2019.0,occurrence,0.061833772250540986,-0.43980025704688386
HUMAN_OBSERVATION,Brazil,1000.0252685546876,6511177496.0,ICMBio,-15.925833,-48.819444,1518,22.299999237060547,2019.0,occurrence,0.5901992954607539,-0.3631515788505877
MACHINE_OBSERVATION,Colombia,2576.658203125,3118572678.0,Asociación Colombiana de Zoología (ACZ),6.003,-73.15,1353,14.0,2019.0,occurrence,-1.8461453251053312,-0.1442180086651694
MACHINE_OBSERVATION,Colombia,2236.986328125,3744049912.0,Alcaldía de Pitalito (pitalito),1.71418,-76.22611,2201,15.100000381469728,2019.0,occurrence,-1.2200603602108502,0.9363261599884384
HUMAN_OBSERVATION,Brazil,554.3461303710938,5100881259.0,CIBIO,-14.429062,-44.344491,909,23.899999618530277,2019.0,occurrence,0.9973280605296282,-1.3006583888296304
HUMAN_OBSERVATION,Brazil,651.4290771484375,6510692916.0,ICMBio,-23.41375,-45.63963,1422,18.600000381469727,2019.0,occurrence,0.2449993407024807,-0.4460410110425468
HUMAN_OBSERVATION,Brazil,35.562408447265625,6510128204.0,ICMBio,-4.035981,-44.458881,1600,27.299999237060547,2019.0,occurrence,2.063873303681354,-0.5208904108241142
HUMAN_OBSERVATION,Brazil,238.34732055664065,6510408373.0,ICMBio,-6.916931,-37.966383,883,26.299999237060547,2019.0,occurrence,1.5837066654300935,-1.4446902306041904
HUMAN_OBSERVATION,Brazil,307.2449035644531,6510912737.0,ICMBio,-6.898836,-38.558244,955,26.0,2019.0,occurrence,1.5070419859897015,-1.328610203832284
HUMAN_OBSERVATION,Brazil,745.7845458984375,6511065376.0,ICMBio,-23.186389,-46.884167,1334,18.5,2019.0,occurrence,0.1402315426140838,-0.5501243846807516
MACHINE_OBSERVATION,Colombia,2766.88330078125,3118572705.0,Asociación Colombiana de Zoología (ACZ),6.02039,-73.10011,1281,13.5,2019.0,occurrence,-2.076349458842047,-0.2022071446525325
MACHINE_OBSERVATION,Colombia,3711.20703125,3118572600.0,Asociación Colombiana de Zoología (ACZ),5.98614,-73.07619,1585,5.400000095367432,2019.0,occurrence,-3.9135578640127724,0.5618068028949664
MACHINE_OBSERVATION,Colombia,2293.2470703125,3118572696.0,Asociación Colombiana de Zoología (ACZ),6.03808,-73.14428,1782,15.699999809265137,2019.0,occurrence,-1.2745539509139179,0.3562728651185969
MACHINE_OBSERVATION,Colombia,2386.388671875,3118572709.0,Asociación Colombiana de Zoología (ACZ),6.01944,-73.14839,1550,15.0,2019.0,occurrence,-1.5072833607111789,0.07124000130492085
PRESERVED_SPECIMEN,Ecuador,2682.91552734375,4022906318.0,MUTPL,-4.482853,-79.14824,1215,14.5,2019.0,occurrence,-1.879942675453604,-0.3307601963951951
HUMAN_OBSERVATION,Brazil,525.6217041015625,5100882967.0,CIBIO,-14.322981,-44.417459,858,24.0,2019.0,occurrence,1.0200965308413628,-1.3770442597282413
HUMAN_OBSERVATION,Colombia,2476.16943359375,6187685749.0,Distrito Especial de Medellín (DEMedellin),6.262575,-75.668827,1903,15.199999809265137,2019.0,occurrence,-1.4504252115147989,0.5608087961607399
HUMAN_OBSERVATION,Brazil,60.6533317565918,6510219258.0,ICMBio,-22.905278,-43.229167,1277,23.100000381469727,2019.0,occurrence,1.3187265416575928,-0.8472968004475221
HUMAN_OBSERVATION,Brazil,885.4865112304688,6510527269.0,ICMBio,-29.416111,-50.396111,2090,15.100000381469728,2019.0,occurrence,-0.28865882947657545,0.5921470467829542
MACHINE_OBSERVATION,Colombia,3756.80810546875,3118572713.0,Asociación Colombiana de Zoología (ACZ),6.01294,-73.06078,1597,5.400000095367432,2019.0,occurrence,-3.9428822988010195,0.5846926637683424
HUMAN_OBSERVATION,Brazil,560.6678466796875,5100974496.0,CIBIO,-14.349777,-44.400792,885,23.799999237060547,2019.0,occurrence,0.9713684963888184,-1.3298869219408176
HUMAN_OBSERVATION,Colombia,2430.35595703125,6187685754.0,Distrito Especial de Medellín (DEMedellin),6.275343,-75.667154,1854,15.899999618530272,2019.0,occurrence,-1.3228589121931036,0.46884533538878215
HUMAN_OBSERVATION,Brazil,16.042770385742188,6510939164.0,ICMBio,-29.911819,-50.258203,1505,18.799999237060547,2019.0,occurrence,0.7480257068782782,-0.4285305993829421
MACHINE_OBSERVATION,Colombia,2995.298583984375,3118567112.0,Asociación Colombiana de Zoología (ACZ),5.17356,-73.95295,917,11.800000190734863,2019.0,occurrence,-2.5923373726892254,-0.621769505744523
MACHINE_OBSERVATION,Colombia,2995.298583984375,3118568902.0,Asociación Colombiana de Zoología (ACZ),5.17374,-73.95333,917,11.800000190734863,2019.0,occurrence,-2.5923373726892254,-0.621769505744523
MACHINE_OBSERVATION,Colombia,3213.79638671875,3118568931.0,Asociación Colombiana de Zoología (ACZ),5.15239,-73.94011,1053,10.5,2019.0,occurrence,-2.912522308805513,-0.3705147406915036
MACHINE_OBSERVATION,Colombia,2966.031982421875,3118577043.0,Asociación Colombiana de Zoología (ACZ),5.15816,-73.94213,903,11.899999618530272,2019.0,occurrence,-2.559762027271857,-0.6477044669576478
MACHINE_OBSERVATION,Colombia,2966.031982421875,3118585508.0,Asociación Colombiana de Zoología (ACZ),5.15958,-73.94043,903,11.899999618530272,2019.0,occurrence,-2.559762027271857,-0.6477044669576478
MACHINE_OBSERVATION,Colombia,821.184326171875,2631128600.0,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),0.64538,-77.12546,3202,23.0,2019.0,occurrence,1.253533146809032,1.8925570827662148
MACHINE_OBSERVATION,Colombia,3076.976806640625,3118570511.0,Asociación Colombiana de Zoología (ACZ),5.19264,-73.93469,972,11.100000381469728,2019.0,occurrence,-2.7438424711900695,-0.5165014072514668
HUMAN_OBSERVATION,Colombia,2473.139892578125,4027206306.0,Corporación Autónoma Regional de las cuencas de los ríos Negro y Nare (CORNARE),6.24581,-75.50229,1818,15.800000190734863,2019.0,occurrence,-1.3777650735410452,0.4284252967057373
HUMAN_OBSERVATION,Colombia,2374.58447265625,4027206662.0,Corporación Autónoma Regional de las cuencas de los ríos Negro y Nare (CORNARE),6.07992,-75.51925,2041,15.600000381469728,2019.0,occurrence,-1.2817143677592835,0.7242064141298793
MACHINE_OBSERVATION,Colombia,2727.783935546875,4948128738.0,WCS Colombia (WCS),3.8242,-75.7458,1239,13.399999618530272,2019.0,occurrence,-2.0746402943938826,-0.26248964242704076
HUMAN_OBSERVATION,Colombia,2588.945556640625,6187685818.0,Distrito Especial de Medellín (DEMedellin),6.255012,-75.667757,1895,15.399999618530272,2019.0,occurrence,-1.5018240298204464,0.56066369332313
MACHINE_OBSERVATION,Colombia,2073.00537109375,3118572602.0,Asociación Colombiana de Zoología (ACZ),6.07936,-73.18428,2535,17.299999237060547,2019.0,occurrence,-0.6806702755111764,1.3108739609618927
HUMAN_OBSERVATION,Ecuador,2918.6640625,4499847188.0,MAATE,-0.372568,-78.088967,1199,12.699999809265137,2019.0,occurrence,-2.327878762474581,-0.27139422292900106
HUMAN_OBSERVATION,Ecuador,3214.434814453125,4499849784.0,MAATE,-0.39657,-78.085806,1370,9.0,2019.0,occurrence,-3.062636943117762,0.10216352828263782
MACHINE_OBSERVATION,Colombia,2019.6068115234373,4948129233.0,WCS Colombia (WCS),3.827,-75.5608,2681,18.899999618530277,2019.0,occurrence,-0.35983008819214196,1.460316180381373
MACHINE_OBSERVATION,Colombia,2019.6068115234373,4948129932.0,WCS Colombia (WCS),3.8343,-75.5631,2681,18.899999618530277,2019.0,occurrence,-0.35983008819214196,1.460316180381373
HUMAN_OBSERVATION,Brazil,238.3045959472656,6510169083.0,ICMBio,-25.4425,-54.558056,1717,21.399999618530277,2019.0,occurrence,1.0435230884564464,-0.17613025830379134
HUMAN_OBSERVATION,Brazil,862.5118408203125,6510507630.0,ICMBio,-26.250722,-49.907888,1344,16.899999618530273,2019.0,occurrence,-0.1858515218072114,-0.4775043885601557
MACHINE_OBSERVATION,Colombia,564.8641967773438,3395111684.0,CORPOAMAZONÍA - Corporación para el Desarrollo Sostenible del Sur de la Amazonia,0.893378,-76.75644,4208,23.899999618530277,2019.0,occurrence,1.8299485259922048,3.206039302520689
HUMAN_OBSERVATION,Brazil,758.8052978515625,6510659984.0,ICMBio,-24.302778,-50.611667,1374,18.299999237060547,2019.0,occurrence,0.11045365536652299,-0.4883526293387846
HUMAN_OBSERVATION,Brazil,610.8781127929688,6510989900.0,ICMBio,-21.3377125,-48.3182926,1334,21.700000762939453,2019.0,occurrence,0.7275139789189076,-0.6540083190167445
HUMAN_OBSERVATION,Brazil,260.7254638671875,2908266491.0,MVV,-9.6701,-36.7396,661,24.100000381469727,2019.0,occurrence,1.1733861032949713,-1.6864669897673628
MACHINE_OBSERVATION,Colombia,2462.128173828125,4921403312.0,Corporación Grupo de Investigación y Observación Ambiental (GIO Ambiental),6.40577,-75.51134,1706,15.800000190734863,2019.0,occurrence,-1.398466673199503,0.27390601226189887
HUMAN_OBSERVATION,Brazil,732.8883056640625,5100848585.0,CIBIO,-13.934962,-44.447023,852,22.899999618530277,2019.0,occurrence,0.7024443572478358,-1.3266000160781455
MACHINE_OBSERVATION,Colombia,2875.61669921875,3118575919.0,Asociación Colombiana de Zoología (ACZ),4.79845,-73.9868,918,11.899999618530272,2019.0,occurrence,-2.491740556712181,-0.6401046589446796
MACHINE_OBSERVATION,Colombia,39.76433563232422,1913316992.0,Fundación Pantera Colombia (Panthera),4.00277,-77.01516,7335,26.0,2018.0,occurrence,3.3216380964369554,7.345963900495491
MACHINE_OBSERVATION,Colombia,1901.8587646484373,3118570382.0,Asociación Colombiana de Zoología (ACZ),4.7832,-76.20618,3199,17.0,2018.0,occurrence,-0.4361327530851082,2.20119698327803
HUMAN_OBSERVATION,Ecuador,2634.793701171875,4499849438.0,MAATE,-0.429199,-78.026795,1359,14.399999618530272,2018.0,occurrence,-1.824462048573311,-0.1383220748732573
HUMAN_OBSERVATION,Brazil,874.9207763671875,6510533118.0,ICMBio,-29.438889,-50.398611,2055,15.300000190734863,2018.0,occurrence,-0.2593510894239985,0.5375532953615795
HUMAN_OBSERVATION,Brazil,1062.9693603515625,6510628945.0,ICMBio,-14.378833,-42.995833,849,20.700000762939453,2018.0,occurrence,0.1293995967356154,-1.2254557518125204
MACHINE_OBSERVATION,Ecuador,1892.517578125,3051919492.0,,-4.55553,-78.90082,1465,18.799999237060547,2018.0,occurrence,-0.5946000790396245,-0.21574970327591514
MACHINE_OBSERVATION,Colombia,3213.79638671875,3118568181.0,Asociación Colombiana de Zoología (ACZ),5.15267,-73.94017,1053,10.5,2018.0,occurrence,-2.912522308805513,-0.3705147406915036
MACHINE_OBSERVATION,Colombia,3213.79638671875,3118568199.0,Asociación Colombiana de Zoología (ACZ),5.15421,-73.93908,1053,10.5,2018.0,occurrence,-2.912522308805513,-0.3705147406915036
HUMAN_OBSERVATION,Brazil,301.25927734375,6511033841.0,ICMBio,-15.8965169,-52.2621139,1577,25.600000381469727,2018.0,occurrence,1.6082482955740416,-0.4694616809792304
MACHINE_OBSERVATION,Colombia,3213.79638671875,3118568171.0,Asociación Colombiana de Zoología (ACZ),5.15417,-73.93961,1053,10.5,2018.0,occurrence,-2.912522308805513,-0.3705147406915036
MACHINE_OBSERVATION,Colombia,2132.056396484375,3744049800.0,Alcaldía de Pitalito (pitalito),1.71725,-76.22419,2200,16.100000381469727,2018.0,occurrence,-0.992216625308059,0.8935515717675014
HUMAN_OBSERVATION,Brazil,492.7676086425781,5100881064.0,CIBIO,-14.316798,-44.424844,846,24.200000762939453,2018.0,occurrence,1.071087789437378,-1.4034048373062793
HUMAN_OBSERVATION,Brazil,492.7676086425781,5100968607.0,CIBIO,-14.317087,-44.428477,846,24.200000762939453,2018.0,occurrence,1.071087789437378,-1.4034048373062793
HUMAN_OBSERVATION,Brazil,515.4549560546875,5100968800.0,CIBIO,-23.908056,-52.760833,1423,20.600000381469727,2018.0,occurrence,0.6489862641187468,-0.5169642672339194
HUMAN_OBSERVATION,Brazil,456.1295471191406,6510967226.0,ICMBio,-12.152778,-44.99,1045,24.899999618530277,2018.0,occurrence,1.255291805366607,-1.1553855895593705
HUMAN_OBSERVATION,Brazil,1177.6646728515625,6511005797.0,ICMBio,-14.118889,-47.730556,1826,21.799999237060547,2018.0,occurrence,0.4656988161713001,0.09600349256606978
HUMAN_OBSERVATION,Colombia,3215.991455078125,2237550460.0,Corporación Paisajes Rurales (CPR),3.98255,-75.66286,1293,10.0,2018.0,occurrence,-2.929760142820905,-0.02922379949444296
MACHINE_OBSERVATION,Colombia,1822.341552734375,3118566478.0,Asociación Colombiana de Zoología (ACZ),4.62201,-76.27553,1710,19.0,2018.0,occurrence,-0.4516624601915636,0.10353695641869971
HUMAN_OBSERVATION,Ecuador,3559.18310546875,4499846445.0,MAATE,-0.395775,-78.173624,1288,6.199999809265137,2018.0,occurrence,-3.758368174166745,0.11338714332154466
HUMAN_OBSERVATION,Brazil,492.7676086425781,5100894393.0,CIBIO,-14.318526,-44.421824,846,24.200000762939453,2018.0,occurrence,1.071087789437378,-1.4034048373062793
HUMAN_OBSERVATION,Brazil,27.396997451782227,6510148814.0,ICMBio,-5.855833,-35.347778,1174,25.899999618530277,2018.0,occurrence,1.7461644715538291,-1.0667721494487399
HUMAN_OBSERVATION,Brazil,115.36641693115234,6510307041.0,ICMBio,-4.066075,-42.157372,1692,27.0,2018.0,occurrence,1.9845572252012127,-0.37594365862051593
HUMAN_OBSERVATION,Colombia,1363.17919921875,3897165443.0,Parques Nacionales Naturales de Colombia (PNN),6.57911,-76.26769,2698,21.100000381469727,2018.0,occurrence,0.44851093132525527,1.3317848029861585
HUMAN_OBSERVATION,Brazil,129.9654998779297,6510432627.0,ICMBio,-5.05294,-37.52914,915,27.0,2018.0,occurrence,1.7763280123862057,-1.4349543082774716
MACHINE_OBSERVATION,Colombia,2337.20361328125,3118581660.0,Asociación Colombiana de Zoología (ACZ),4.88978,-74.37504,994,14.199999809265137,2018.0,occurrence,-1.7368155697337067,-0.673892120490495
HUMAN_OBSERVATION,Ecuador,3586.3583984375,4499846170.0,MAATE,-0.395858,-78.159975,1310,7.400000095367432,2018.0,occurrence,-3.5877541780491193,0.1155563149827883
HUMAN_OBSERVATION,Ecuador,2741.27099609375,4499846360.0,MAATE,-0.469797,-78.046157,1302,11.699999809265137,2018.0,occurrence,-2.3292774397268747,-0.1295580944634451
HUMAN_OBSERVATION,Ecuador,2910.7099609375,4499848755.0,MAATE,-0.463784,-78.046539,1310,11.5,2018.0,occurrence,-2.478272793538085,-0.08919609938803984
HUMAN_OBSERVATION,Brazil,65.79682922363281,6511045423.0,ICMBio,-5.660556,-36.738056,586,27.200000762939453,2018.0,occurrence,1.768831071381676,-1.8986806626080472
HUMAN_OBSERVATION,Brazil,1016.8270874023438,6510221218.0,ICMBio,-15.858333,-47.944722,1816,21.200000762939453,2017.0,occurrence,0.48520537765424504,0.07530072372612696
MACHINE_OBSERVATION,Colombia,2089.97900390625,2237831490.0,Parques Nacionales Naturales de Colombia (PNN),6.54946,-76.22247,2569,17.5,2017.0,occurrence,-0.6533466104377498,1.3544328311155718
MACHINE_OBSERVATION,Colombia,2294.3837890625,3118566480.0,Asociación Colombiana de Zoología (ACZ),4.78421,-76.24593,2781,14.300000190734863,2017.0,occurrence,-1.2359922957131095,1.7577331863234982
HUMAN_OBSERVATION,Colombia,340.3641662597656,3821021865.0,Empresas Públicas de Medellín E.S.P. (EPM),7.191075,-75.582504,3037,25.399999618530277,2017.0,occurrence,1.9215511463279362,1.5352155161405874
HUMAN_OBSERVATION,Brazil,726.373779296875,6510122504.0,ICMBio,-15.096926,-44.253335,992,23.100000381469727,2017.0,occurrence,0.7734392609774258,-1.1416319994806694
HUMAN_OBSERVATION,Brazil,756.9508056640625,6511046804.0,ICMBio,-15.089608,-44.253114,996,22.799999237060547,2017.0,occurrence,0.7066686236296699,-1.1238753103462333
MACHINE_OBSERVATION,Colombia,1531.4642333984375,2237830979.0,Parques Nacionales Naturales de Colombia (PNN),6.58888,-76.26387,2485,20.100000381469727,2017.0,occurrence,0.1211852376576193,1.0913438959793573
MACHINE_OBSERVATION,Colombia,1332.996826171875,2237831345.0,Parques Nacionales Naturales de Colombia (PNN),6.57661,-76.32541,2919,21.299999237060547,2017.0,occurrence,0.556938132079629,1.623995770484757
MACHINE_OBSERVATION,Colombia,2136.2255859375,2237831742.0,Parques Nacionales Naturales de Colombia (PNN),6.52234,-76.22141,2526,17.799999237060547,2017.0,occurrence,-0.6510582048246463,1.2943644967893895
MACHINE_OBSERVATION,Colombia,2072.227294921875,3118570318.0,Asociación Colombiana de Zoología (ACZ),4.78788,-76.15005,3068,16.600000381469727,2017.0,occurrence,-0.6519024675845054,2.0571606805986535
MACHINE_OBSERVATION,Colombia,1815.5909423828125,3118570323.0,Asociación Colombiana de Zoología (ACZ),4.71578,-76.20616,2381,17.799999237060547,2017.0,occurrence,-0.4603074214779138,1.050656938245863
MACHINE_OBSERVATION,Colombia,1594.354736328125,3118570379.0,Asociación Colombiana de Zoología (ACZ),4.80415,-76.18314,1841,19.700000762939453,2017.0,occurrence,-0.14890215921064862,0.23142557377975562
MACHINE_OBSERVATION,Colombia,1781.763427734375,3118570386.0,Asociación Colombiana de Zoología (ACZ),4.76817,-76.13898,2194,18.200000762939453,2017.0,occurrence,-0.42247049651655966,0.7798819486564147
MACHINE_OBSERVATION,Colombia,1680.087890625,3118570473.0,Asociación Colombiana de Zoología (ACZ),4.81162,-76.17953,2093,18.899999618530277,2017.0,occurrence,-0.26847981309218827,0.6089453929343336
HUMAN_OBSERVATION,Colombia,429.7043762207031,3821009675.0,Empresas Públicas de Medellín E.S.P. (EPM),7.183747,-75.599923,2863,24.5,2017.0,occurrence,1.6755726899807724,1.3341384135522025
HUMAN_OBSERVATION,Brazil,583.996337890625,6510072062.0,ICMBio,-13.461667,-40.033889,714,21.100000381469727,2017.0,occurrence,0.4965651684606486,-1.4886533545142169
MACHINE_OBSERVATION,Colombia,2477.950927734375,2237830810.0,Parques Nacionales Naturales de Colombia (PNN),1.20578,-77.40575,1399,13.600000381469728,2017.0,occurrence,-1.8257777744565615,-0.08488306864443888
MACHINE_OBSERVATION,Colombia,2477.950927734375,2237831680.0,Parques Nacionales Naturales de Colombia (PNN),1.21095,-77.40492,1399,13.600000381469728,2017.0,occurrence,-1.8257777744565615,-0.08488306864443888
MACHINE_OBSERVATION,Colombia,1834.1190185546875,3118570383.0,Asociación Colombiana de Zoología (ACZ),4.82383,-76.19656,2796,17.700000762939453,2017.0,occurrence,-0.38314295369530443,1.6226774485835405
HUMAN_OBSERVATION,Brazil,532.1611328125,6510336840.0,ICMBio,-23.6212,-51.10974,1448,20.399999618530277,2017.0,occurrence,0.6127717007371828,-0.4751517064815909
MACHINE_OBSERVATION,Colombia,2262.3115234375,2237830895.0,Parques Nacionales Naturales de Colombia (PNN),1.20831,-77.41531,1367,14.899999618530272,2017.0,occurrence,-1.4811391047045281,-0.19370541277387135
MACHINE_OBSERVATION,Colombia,1756.531005859375,2237831083.0,Parques Nacionales Naturales de Colombia (PNN),5.529,-75.070388,3461,18.299999237060547,2017.0,occurrence,-0.06655371023488524,2.50388828150802
MACHINE_OBSERVATION,Colombia,2262.3115234375,2237831113.0,Parques Nacionales Naturales de Colombia (PNN),1.2082,-77.41261,1367,14.899999618530272,2017.0,occurrence,-1.4811391047045281,-0.19370541277387135
MACHINE_OBSERVATION,Colombia,2262.3115234375,2237831703.0,Parques Nacionales Naturales de Colombia (PNN),1.20963,-77.41068,1367,14.899999618530272,2017.0,occurrence,-1.4811391047045281,-0.19370541277387135
MACHINE_OBSERVATION,Colombia,1756.531005859375,3118582976.0,Asociación Colombiana de Zoología (ACZ),5.529,-75.07039,3461,18.299999237060547,2017.0,occurrence,-0.06655371023488524,2.50388828150802
HUMAN_OBSERVATION,Brazil,1071.3992919921875,6510080404.0,ICMBio,-23.91856,-51.21068,1563,17.200000762939453,2017.0,occurrence,-0.2323320074668006,-0.15660182909071363
HUMAN_OBSERVATION,Brazil,37.70012283325195,6511131861.0,ICMBio,-28.72,-49.560556,1333,19.399999618530277,2017.0,occurrence,0.7810017564596522,-0.6762055341646555
HUMAN_OBSERVATION,Brazil,38.53704833984375,6511357914.0,ICMBio,-16.570556,-39.175833,1471,24.299999237060547,2017.0,occurrence,1.5681408198746492,-0.6172642561028469
MACHINE_OBSERVATION,Colombia,1291.91259765625,2237830934.0,Parques Nacionales Naturales de Colombia (PNN),5.455306,-75.020889,4036,20.799999237060547,2017.0,occurrence,0.7937596054993933,3.156772863588761
MACHINE_OBSERVATION,Colombia,1291.91259765625,3118582863.0,Asociación Colombiana de Zoología (ACZ),5.45531,-75.02089,4036,20.799999237060547,2017.0,occurrence,0.7937596054993933,3.156772863588761
HUMAN_OBSERVATION,Brazil,880.6403198242188,6510062506.0,ICMBio,-15.19,-41.075,839,20.700000762939453,2017.0,occurrence,0.2563205836735,-1.2650946985346698
HUMAN_OBSERVATION,Brazil,918.8727416992188,6510344498.0,ICMBio,-25.209444,-49.967778,1540,17.399999618530273,2017.0,occurrence,-0.09916564476831924,-0.21503808926590304
HUMAN_OBSERVATION,Brazil,729.5709228515625,6510348846.0,ICMBio,-23.496111,-46.519444,1382,18.5,2017.0,occurrence,0.16396762956801755,-0.4868848690236253
HUMAN_OBSERVATION,Brazil,791.0699462890625,6510467202.0,ICMBio,-15.298889,-41.141389,833,21.200000762939453,2017.0,occurrence,0.395189539204677,-1.2992806173133316
HUMAN_OBSERVATION,Brazil,784.440185546875,6510597277.0,ICMBio,-15.181017,-45.83175,1198,22.899999618530277,2017.0,occurrence,0.7539473706150077,-0.846747192227214
HUMAN_OBSERVATION,Brazil,760.120361328125,6510807392.0,ICMBio,-15.208977,-45.817798,1188,23.0,2017.0,occurrence,0.7840288729141441,-0.8665147387662354
HUMAN_OBSERVATION,Brazil,717.3220825195312,6510839751.0,ICMBio,-15.236842,-45.831667,1180,23.100000381469727,2017.0,occurrence,0.8277407823165368,-0.886184295240584
HUMAN_OBSERVATION,Brazil,775.3643188476562,6510983269.0,ICMBio,-15.279496,-45.817128,1196,22.899999618530277,2017.0,occurrence,0.759882626865313,-0.8507717943601875
HUMAN_OBSERVATION,Brazil,882.6465454101562,6510371385.0,ICMBio,-22.889167,-48.497778,1334,18.700000762939453,2017.0,occurrence,0.07376726394694198,-0.5359121646167898
HUMAN_OBSERVATION,Brazil,60.6533317565918,6510428972.0,ICMBio,-22.904444,-43.229167,1277,23.100000381469727,2017.0,occurrence,1.3187265416575928,-0.8472968004475221
MACHINE_OBSERVATION,Colombia,1705.167724609375,3118570385.0,Asociación Colombiana de Zoología (ACZ),4.74853,-76.2037,2109,18.600000381469727,2017.0,occurrence,-0.3282909374645742,0.6423061645737075
MACHINE_OBSERVATION,Colombia,1753.5537109375,2235630888.0,Parques Nacionales Naturales de Colombia (PNN),1.638889,-76.101472,2175,18.200000762939453,2017.0,occurrence,-0.4072777952731159,0.7499150536381457
MACHINE_OBSERVATION,Ecuador,2845.447265625,3051892491.0,,-1.224,-78.46963,719,12.0,2017.0,occurrence,-2.5056341649032836,-0.9188090370306523
MACHINE_OBSERVATION,Ecuador,2372.52099609375,3051960138.0,,-4.11821,-79.18728,1155,15.699999809265137,2017.0,occurrence,-1.4905097772152185,-0.4886774962953771
HUMAN_OBSERVATION,Brazil,8.30341625213623,6510295539.0,ICMBio,-28.873333,-49.463611,1298,19.200000762939453,2017.0,occurrence,0.7622450617471339,-0.7229004230629833
HUMAN_OBSERVATION,Brazil,152.4322052001953,6510691480.0,ICMBio,-5.67347,-50.312519,1908,26.100000381469727,2017.0,occurrence,1.8750109345474042,-0.05187611639082799
HUMAN_OBSERVATION,Brazil,1041.480224609375,6510782302.0,ICMBio,-23.874722,-51.170833,1550,17.399999618530273,2017.0,occurrence,-0.183679784553993,-0.1839097273778805
MACHINE_OBSERVATION,Colombia,3003.328857421875,3864795808.0,Corporación Autónoma Regional de Cundinamarca (CAR),4.91361,-73.72761,1541,11.399999618530272,2017.0,occurrence,-2.5005742648725477,0.24210762091287305
HUMAN_OBSERVATION,Brazil,885.4865112304688,6511306350.0,ICMBio,-29.418889,-50.399167,2090,15.100000381469728,2017.0,occurrence,-0.28865882947657545,0.5921470467829542
HUMAN_OBSERVATION,Colombia,3362.373779296875,1839300608.0,CPR,4.090194,-75.710278,1385,9.399999618530272,2017.0,occurrence,-3.102429110123187,0.1331474816847251
