clear_fraction,lat,lon,.geo
0.37719297,-15.293817712134857,-67.70153138766774,
0.2897436,-15.293817712134857,-67.69254823482655,
0.079691514,-15.293817712134857,-67.68356508198535,
0.20565553,-15.293817712134857,-67.67458192914415,
0.33676094,-15.293817712134857,-67.66559877630296,
0.27506426,-15.293817712134857,-67.65661562346176,
0.29820052,-15.293817712134857,-67.64763247062056,
0.3033419,-15.293817712134857,-67.63864931777937,
0.311054,-15.293817712134857,-67.62966616493817,
0.3084833,-15.293817712134857,-67.62068301209699,
0.32133675,-15.293817712134857,-67.6116998592558,
0.27506426,-15.293817712134857,-67.6027167064146,
0.27506426,-15.293817712134857,-67.5937335535734,
0.22107969,-15.293817712134857,-67.5847504007322,
0.22879177,-15.293817712134857,-67.57576724789101,
0.218509,-15.293817712134857,-67.56678409504981,
0.2596401,-15.293817712134857,-67.55780094220862,
0.32133675,-15.293817712134857,-67.54881778936742,
0.30591258,-15.293817712134857,-67.53983463652622,
0.28791773,-15.293817712134857,-67.53085148368503,
0.2622108,-15.293817712134857,-67.52186833084383,
0.23589744,-15.293817712134857,-67.51288517800265,
0.26666668,-15.293817712134857,-67.50390202516145,
0.33333334,-15.293817712134857,-67.49491887232026,
0.34102565,-15.293817712134857,-67.48593571947906,
0.26410258,-15.293817712134857,-67.47695256663786,
0.2820513,-15.293817712134857,-67.46796941379667,
0.3820513,-15.293817712134857,-67.45898626095547,
0.36923078,-15.293817712134857,-67.45000310811427,
0.35897437,-15.293817712134857,-67.44101995527308,
0.36153847,-15.293817712134857,-67.43203680243188,
0.34871796,-15.293817712134857,-67.42305364959068,
0.32820514,-15.293817712134857,-67.41407049674949,
0.2948718,-15.293817712134857,-67.40508734390829,
0.2974359,-15.293817712134857,-67.39610419106711,
0.26153848,-15.293817712134857,-67.38712103822591,
0.25384617,-15.293817712134857,-67.37813788538472,
0.21282052,-15.293817712134857,-67.36915473254352,
0.21025641,-15.293817712134857,-67.36017157970232,
0.2025641,-15.293817712134857,-67.35118842686113,
0.22820513,-15.293817712134857,-67.34220527401993,
0.21079692,-15.293817712134857,-67.33322212117874,
0.19794345,-15.293817712134857,-67.32423896833754,
0.2113402,-15.293817712134857,-67.31525581549634,
0.1984536,-15.293817712134857,-67.30627266265515,
0.28608248,-15.293817712134857,-67.29728950981395,
0.3273196,-15.293817712134857,-67.28830635697275,
0.36597937,-15.293817712134857,-67.27932320413157,
0.3530928,-15.293817712134857,-67.27034005129038,
0.33247423,-15.293817712134857,-67.26135689844918,
0.3427835,-15.293817712134857,-67.25237374560798,
0.3427835,-15.293817712134857,-67.24339059276679,
0.32216495,-15.293817712134857,-67.23440743992559,
0.34536082,-15.293817712134857,-67.2254242870844,
0.35051546,-15.293817712134857,-67.2164411342432,
0.29381442,-15.293817712134857,-67.207457981402,
0.25515464,-15.293817712134857,-67.1984748285608,
0.26098192,-15.293817712134857,-67.18949167571961,
0.3015464,-15.293817712134857,-67.18050852287841,
0.31043258,-15.30280086497605,-67.74644715187371,
0.30152673,-15.30280086497605,-67.73746399903253,
0.26248398,-15.30280086497605,-67.72848084619133,
0.3032345,-15.30280086497605,-67.71949769335014,
0.36,-15.30280086497605,-67.71051454050894,
0.34976527,-15.30280086497605,-67.70153138766774,
0.35969388,-15.30280086497605,-67.69254823482655,
0.3657289,-15.30280086497605,-67.68356508198535,
0.33503836,-15.30280086497605,-67.67458192914415,
0.32736573,-15.30280086497605,-67.66559877630296,
0.2736573,-15.30280086497605,-67.65661562346176,
0.2948718,-15.30280086497605,-67.64763247062056,
0.2820513,-15.30280086497605,-67.63864931777937,
0.28277636,-15.30280086497605,-67.62966616493817,
0.3084833,-15.30280086497605,-67.62068301209699,
0.32133675,-15.30280086497605,-67.6116998592558,
0.32647815,-15.30280086497605,-67.6027167064146,
0.30591258,-15.30280086497605,-67.5937335535734,
0.28534704,-15.30280086497605,-67.5847504007322,
0.24421594,-15.30280086497605,-67.57576724789101,
0.21336761,-15.30280086497605,-67.56678409504981,
0.19280206,-15.30280086497605,-67.55780094220862,
0.22365038,-15.30280086497605,-67.54881778936742,
0.26992288,-15.30280086497605,-67.53983463652622,
0.31619537,-15.30280086497605,-67.53085148368503,
0.31362468,-15.30280086497605,-67.52186833084383,
0.24678664,-15.30280086497605,-67.51288517800265,
0.22107969,-15.30280086497605,-67.50390202516145,
0.22365038,-15.30280086497605,-67.49491887232026,
0.28791773,-15.30280086497605,-67.48593571947906,
0.36246786,-15.30280086497605,-67.47695256663786,
0.35897437,-15.30280086497605,-67.46796941379667,
0.35641026,-15.30280086497605,-67.45898626095547,
0.36410257,-15.30280086497605,-67.45000310811427,
0.36153847,-15.30280086497605,-67.44101995527308,
0.36410257,-15.30280086497605,-67.43203680243188,
0.34615386,-15.30280086497605,-67.42305364959068,
0.34102565,-15.30280086497605,-67.41407049674949,
0.32820514,-15.30280086497605,-67.40508734390829,
0.32051283,-15.30280086497605,-67.39610419106711,
0.31538463,-15.30280086497605,-67.38712103822591,
0.2820513,-15.30280086497605,-67.37813788538472,
0.25384617,-15.30280086497605,-67.36915473254352,
0.23846154,-15.30280086497605,-67.36017157970232,
0.21025641,-15.30280086497605,-67.35118842686113,
0.17692308,-15.30280086497605,-67.34220527401993,
0.2025641,-15.30280086497605,-67.33322212117874,
0.17692308,-15.30280086497605,-67.32423896833754,
0.1923077,-15.30280086497605,-67.31525581549634,
0.1974359,-15.30280086497605,-67.30627266265515,
0.25192803,-15.30280086497605,-67.29728950981395,
0.28020567,-15.30280086497605,-67.28830635697275,
0.35732648,-15.30280086497605,-67.27932320413157,
0.3556701,-15.30280086497605,-67.27034005129038,
0.3530928,-15.30280086497605,-67.26135689844918,
0.33762887,-15.30280086497605,-67.25237374560798,
0.34020618,-15.30280086497605,-67.24339059276679,
0.33247423,-15.30280086497605,-67.23440743992559,
0.34536082,-15.30280086497605,-67.2254242870844,
0.34793815,-15.30280086497605,-67.2164411342432,
0.3273196,-15.30280086497605,-67.207457981402,
0.28350514,-15.30280086497605,-67.1984748285608,
0.26030928,-15.30280086497605,-67.18949167571961,
0.26288658,-15.30280086497605,-67.18050852287841,
0.2977099,-15.311784017817244,-67.74644715187371,
0.283715,-15.311784017817244,-67.73746399903253,
0.30205655,-15.311784017817244,-67.72848084619133,
0.30294532,-15.311784017817244,-67.71949769335014,
0.35437882,-15.311784017817244,-67.71051454050894,
0.342233,-15.311784017817244,-67.70153138766774,
0.35038364,-15.311784017817244,-67.69254823482655,
0.35805628,-15.311784017817244,-67.68356508198535,
0.3529412,-15.311784017817244,-67.67458192914415,
0.342711,-15.311784017817244,-67.66559877630296,
0.2915601,-15.311784017817244,-67.65661562346176,
0.29411766,-15.311784017817244,-67.64763247062056,
0.28388748,-15.311784017817244,-67.63864931777937,
0.28900257,-15.311784017817244,-67.62966616493817,
0.28900257,-15.311784017817244,-67.62068301209699,
0.31794873,-15.311784017817244,-67.6116998592558,
0.32647815,-15.311784017817244,-67.6027167064146,
0.32390746,-15.311784017817244,-67.5937335535734,
0.311054,-15.311784017817244,-67.5847504007322,
0.29562983,-15.311784017817244,-67.57576724789101,
0.2570694,-15.311784017817244,-67.56678409504981,
0.21336761,-15.311784017817244,-67.55780094220862,
0.218509,-15.311784017817244,-67.54881778936742,
0.22879177,-15.311784017817244,-67.53983463652622,
0.311054,-15.311784017817244,-67.53085148368503,
0.33161953,-15.311784017817244,-67.52186833084383,
0.3007712,-15.311784017817244,-67.51288517800265,
0.25449872,-15.311784017817244,-67.50390202516145,
0.27506426,-15.311784017817244,-67.49491887232026,
0.30591258,-15.311784017817244,-67.48593571947906,
0.33933163,-15.311784017817244,-67.47695256663786,
0.3470437,-15.311784017817244,-67.46796941379667,
0.34961438,-15.311784017817244,-67.45898626095547,
0.32647815,-15.311784017817244,-67.45000310811427,
0.34961438,-15.311784017817244,-67.44101995527308,
0.37789202,-15.311784017817244,-67.43203680243188,
0.37017995,-15.311784017817244,-67.42305364959068,
0.35128206,-15.311784017817244,-67.41407049674949,
0.33076924,-15.311784017817244,-67.40508734390829,
0.33076924,-15.311784017817244,-67.39610419106711,
0.31794873,-15.311784017817244,-67.38712103822591,
0.33076924,-15.311784017817244,-67.37813788538472,
0.33076924,-15.311784017817244,-67.36915473254352,
0.2923077,-15.311784017817244,-67.36017157970232,
0.22051282,-15.311784017817244,-67.35118842686113,
0.18205129,-15.311784017817244,-67.34220527401993,
0.21794872,-15.311784017817244,-67.33322212117874,
0.25384617,-15.311784017817244,-67.32423896833754,
0.18205129,-15.311784017817244,-67.31525581549634,
0.15897436,-15.311784017817244,-67.30627266265515,
0.23846154,-15.311784017817244,-67.29728950981395,
0.25128207,-15.311784017817244,-67.28830635697275,
0.2717949,-15.311784017817244,-67.27932320413157,
0.34358975,-15.311784017817244,-67.27034005129038,
0.34871796,-15.311784017817244,-67.26135689844918,
0.34358975,-15.311784017817244,-67.25237374560798,
0.35128206,-15.311784017817244,-67.24339059276679,
0.3470437,-15.311784017817244,-67.23440743992559,
0.3470437,-15.311784017817244,-67.2254242870844,
0.33505154,-15.311784017817244,-67.2164411342432,
0.31443298,-15.311784017817244,-67.207457981402,
0.29896906,-15.311784017817244,-67.1984748285608,
0.28608248,-15.311784017817244,-67.18949167571961,
0.24742268,-15.311784017817244,-67.18050852287841,
0.20764332,-15.32076717065844,-67.74644715187371,
0.22165605,-15.32076717065844,-67.73746399903253,
0.2791612,-15.32076717065844,-67.72848084619133,
0.31755725,-15.32076717065844,-67.71949769335014,
0.28603604,-15.32076717065844,-67.71051454050894,
0.28606966,-15.32076717065844,-67.70153138766774,
0.34015346,-15.32076717065844,-67.69254823482655,
0.3657289,-15.32076717065844,-67.68356508198535,
0.35038364,-15.32076717065844,-67.67458192914415,
0.33503836,-15.32076717065844,-67.66559877630296,
0.34526855,-15.32076717065844,-67.65661562346176,
0.3478261,-15.32076717065844,-67.64763247062056,
0.3094629,-15.32076717065844,-67.63864931777937,
0.33503836,-15.32076717065844,-67.62966616493817,
0.35549873,-15.32076717065844,-67.62068301209699,
0.33248082,-15.32076717065844,-67.6116998592558,
0.29923275,-15.32076717065844,-67.6027167064146,
0.28132993,-15.32076717065844,-67.5937335535734,
0.32225063,-15.32076717065844,-67.5847504007322,
0.31713554,-15.32076717065844,-67.57576724789101,
0.29923275,-15.32076717065844,-67.56678409504981,
0.27621484,-15.32076717065844,-67.55780094220862,
0.23076923,-15.32076717065844,-67.54881778936742,
0.20822622,-15.32076717065844,-67.53983463652622,
0.2647815,-15.32076717065844,-67.53085148368503,
0.3084833,-15.32076717065844,-67.52186833084383,
0.32904884,-15.32076717065844,-67.51288517800265,
0.32390746,-15.32076717065844,-67.50390202516145,
0.3033419,-15.32076717065844,-67.49491887232026,
0.3084833,-15.32076717065844,-67.48593571947906,
0.27249357,-15.32076717065844,-67.47695256663786,
0.2647815,-15.32076717065844,-67.46796941379667,
0.29820052,-15.32076717065844,-67.45898626095547,
0.32904884,-15.32076717065844,-67.45000310811427,
0.33161953,-15.32076717065844,-67.44101995527308,
0.3470437,-15.32076717065844,-67.43203680243188,
0.36503857,-15.32076717065844,-67.42305364959068,
0.3521851,-15.32076717065844,-67.41407049674949,
0.33676094,-15.32076717065844,-67.40508734390829,
0.34190232,-15.32076717065844,-67.39610419106711,
0.30769232,-15.32076717065844,-67.38712103822591,
0.33333334,-15.32076717065844,-67.37813788538472,
0.32051283,-15.32076717065844,-67.36915473254352,
0.32564104,-15.32076717065844,-67.36017157970232,
0.26666668,-15.32076717065844,-67.35118842686113,
0.24871795,-15.32076717065844,-67.34220527401993,
0.23076923,-15.32076717065844,-67.33322212117874,
0.20512821,-15.32076717065844,-67.32423896833754,
0.21538462,-15.32076717065844,-67.31525581549634,
0.16666667,-15.32076717065844,-67.30627266265515,
0.21794872,-15.32076717065844,-67.29728950981395,
0.23076923,-15.32076717065844,-67.28830635697275,
0.25641027,-15.32076717065844,-67.27932320413157,
0.31282052,-15.32076717065844,-67.27034005129038,
0.34871796,-15.32076717065844,-67.26135689844918,
0.34358975,-15.32076717065844,-67.25237374560798,
0.35897437,-15.32076717065844,-67.24339059276679,
0.35384616,-15.32076717065844,-67.23440743992559,
0.34615386,-15.32076717065844,-67.2254242870844,
0.33589745,-15.32076717065844,-67.2164411342432,
0.31619537,-15.32076717065844,-67.207457981402,
0.31362468,-15.32076717065844,-67.1984748285608,
0.29381442,-15.32076717065844,-67.18949167571961,
0.24484536,-15.32076717065844,-67.18050852287841,
0.22420382,-15.329750323499637,-67.74644715187371,
0.26751593,-15.329750323499637,-67.73746399903253,
0.31648937,-15.329750323499637,-67.72848084619133,
0.32025117,-15.329750323499637,-67.71949769335014,
0.27039626,-15.329750323499637,-67.71051454050894,
0.29620254,-15.329750323499637,-67.70153138766774,
0.34358975,-15.329750323499637,-67.69254823482655,
0.36666667,-15.329750323499637,-67.68356508198535,
0.3375959,-15.329750323499637,-67.67458192914415,
0.32225063,-15.329750323499637,-67.66559877630296,
0.32736573,-15.329750323499637,-67.65661562346176,
0.33503836,-15.329750323499637,-67.64763247062056,
0.3196931,-15.329750323499637,-67.63864931777937,
0.33248082,-15.329750323499637,-67.62966616493817,
0.32992327,-15.329750323499637,-67.62068301209699,
0.2966752,-15.329750323499637,-67.6116998592558,
0.32225063,-15.329750323499637,-67.6027167064146,
0.3094629,-15.329750323499637,-67.5937335535734,
0.314578,-15.329750323499637,-67.5847504007322,
0.2915601,-15.329750323499637,-67.57576724789101,
0.32225063,-15.329750323499637,-67.56678409504981,
0.31713554,-15.329750323499637,-67.55780094220862,
0.30179027,-15.329750323499637,-67.54881778936742,
0.24296676,-15.329750323499637,-67.53983463652622,
0.22762148,-15.329750323499637,-67.53085148368503,
0.24040921,-15.329750323499637,-67.52186833084383,
0.32736573,-15.329750323499637,-67.51288517800265,
0.36410257,-15.329750323499637,-67.50390202516145,
0.31025642,-15.329750323499637,-67.49491887232026,
0.28534704,-15.329750323499637,-67.48593571947906,
0.25192803,-15.329750323499637,-67.47695256663786,
0.20308483,-15.329750323499637,-67.46796941379667,
0.24935733,-15.329750323499637,-67.45898626095547,
0.27506426,-15.329750323499637,-67.45000310811427,
0.33419022,-15.329750323499637,-67.44101995527308,
0.34190232,-15.329750323499637,-67.43203680243188,
0.36760926,-15.329750323499637,-67.42305364959068,
0.3470437,-15.329750323499637,-67.41407049674949,
0.34190232,-15.329750323499637,-67.40508734390829,
0.3521851,-15.329750323499637,-67.39610419106711,
0.34190232,-15.329750323499637,-67.38712103822591,
0.33933163,-15.329750323499637,-67.37813788538472,
0.34190232,-15.329750323499637,-67.36915473254352,
0.33161953,-15.329750323499637,-67.36017157970232,
0.311054,-15.329750323499637,-67.35118842686113,
0.29305914,-15.329750323499637,-67.34220527401993,
0.2570694,-15.329750323499637,-67.33322212117874,
0.23333333,-15.329750323499637,-67.32423896833754,
0.18717949,-15.329750323499637,-67.31525581549634,
0.18461539,-15.329750323499637,-67.30627266265515,
0.21025641,-15.329750323499637,-67.29728950981395,
0.18717949,-15.329750323499637,-67.28830635697275,
0.24102564,-15.329750323499637,-67.27932320413157,
0.26410258,-15.329750323499637,-67.27034005129038,
0.3025641,-15.329750323499637,-67.26135689844918,
0.32820514,-15.329750323499637,-67.25237374560798,
0.34102565,-15.329750323499637,-67.24339059276679,
0.33846155,-15.329750323499637,-67.23440743992559,
0.33333334,-15.329750323499637,-67.2254242870844,
0.34615386,-15.329750323499637,-67.2164411342432,
0.34358975,-15.329750323499637,-67.207457981402,
0.33846155,-15.329750323499637,-67.1984748285608,
0.34102565,-15.329750323499637,-67.18949167571961,
0.32307693,-15.329750323499637,-67.18050852287841,
0.24554707,-15.33873347634083,-67.74644715187371,
0.29007635,-15.33873347634083,-67.73746399903253,
0.26068377,-15.33873347634083,-67.72848084619133,
0.27065027,-15.33873347634083,-67.71949769335014,
0.26585367,-15.33873347634083,-67.71051454050894,
0.28900257,-15.33873347634083,-67.70153138766774,
0.34102565,-15.33873347634083,-67.69254823482655,
0.34358975,-15.33873347634083,-67.68356508198535,
0.26410258,-15.33873347634083,-67.67458192914415,
0.22307692,-15.33873347634083,-67.66559877630296,
0.2846154,-15.33873347634083,-67.65661562346176,
0.34358975,-15.33873347634083,-67.64763247062056,
0.31282052,-15.33873347634083,-67.63864931777937,
0.2948718,-15.33873347634083,-67.62966616493817,
0.30690536,-15.33873347634083,-67.62068301209699,
0.314578,-15.33873347634083,-67.6116998592558,
0.342711,-15.33873347634083,-67.6027167064146,
0.36061382,-15.33873347634083,-67.5937335535734,
0.3094629,-15.33873347634083,-67.5847504007322,
0.3196931,-15.33873347634083,-67.57576724789101,
0.3529412,-15.33873347634083,-67.56678409504981,
0.35038364,-15.33873347634083,-67.55780094220862,
0.29923275,-15.33873347634083,-67.54881778936742,
0.28388748,-15.33873347634083,-67.53983463652622,
0.22506393,-15.33873347634083,-67.53085148368503,
0.20971867,-15.33873347634083,-67.52186833084383,
0.30179027,-15.33873347634083,-67.51288517800265,
0.35038364,-15.33873347634083,-67.50390202516145,
0.3375959,-15.33873347634083,-67.49491887232026,
0.31202045,-15.33873347634083,-67.48593571947906,
0.23846154,-15.33873347634083,-67.47695256663786,
0.23589744,-15.33873347634083,-67.46796941379667,
0.20822622,-15.33873347634083,-67.45898626095547,
0.2570694,-15.33873347634083,-67.45000310811427,
0.31619537,-15.33873347634083,-67.44101995527308,
0.33419022,-15.33873347634083,-67.43203680243188,
0.34961438,-15.33873347634083,-67.42305364959068,
0.36760926,-15.33873347634083,-67.41407049674949,
0.37532133,-15.33873347634083,-67.40508734390829,
0.35989717,-15.33873347634083,-67.39610419106711,
0.3521851,-15.33873347634083,-67.38712103822591,
0.34961438,-15.33873347634083,-67.37813788538472,
0.32390746,-15.33873347634083,-67.36915473254352,
0.32904884,-15.33873347634083,-67.36017157970232,
0.3007712,-15.33873347634083,-67.35118842686113,
0.3084833,-15.33873347634083,-67.34220527401993,
0.2647815,-15.33873347634083,-67.33322212117874,
0.2673522,-15.33873347634083,-67.32423896833754,
0.21336761,-15.33873347634083,-67.31525581549634,
0.218509,-15.33873347634083,-67.30627266265515,
0.22564103,-15.33873347634083,-67.29728950981395,
0.20769231,-15.33873347634083,-67.28830635697275,
0.23333333,-15.33873347634083,-67.27932320413157,
0.23846154,-15.33873347634083,-67.27034005129038,
0.26666668,-15.33873347634083,-67.26135689844918,
0.2974359,-15.33873347634083,-67.25237374560798,
0.33846155,-15.33873347634083,-67.24339059276679,
0.32307693,-15.33873347634083,-67.23440743992559,
0.33333334,-15.33873347634083,-67.2254242870844,
0.34102565,-15.33873347634083,-67.2164411342432,
0.33846155,-15.33873347634083,-67.207457981402,
0.34102565,-15.33873347634083,-67.1984748285608,
0.35384616,-15.33873347634083,-67.18949167571961,
0.34102565,-15.33873347634083,-67.18050852287841,
0.21755725,-15.347716629182026,-67.74644715187371,
0.28280255,-15.347716629182026,-67.73746399903253,
0.25787106,-15.347716629182026,-67.72848084619133,
0.28280962,-15.347716629182026,-67.71949769335014,
0.28641975,-15.347716629182026,-67.71051454050894,
0.28826532,-15.347716629182026,-67.70153138766774,
0.31713554,-15.347716629182026,-67.69254823482655,
0.35549873,-15.347716629182026,-67.68356508198535,
0.33846155,-15.347716629182026,-67.67458192914415,
0.33846155,-15.347716629182026,-67.66559877630296,
0.26666668,-15.347716629182026,-67.65661562346176,
0.36666667,-15.347716629182026,-67.64763247062056,
0.35897437,-15.347716629182026,-67.63864931777937,
0.34358975,-15.347716629182026,-67.62966616493817,
0.3025641,-15.347716629182026,-67.62068301209699,
0.31538463,-15.347716629182026,-67.6116998592558,
0.35641026,-15.347716629182026,-67.6027167064146,
0.34358975,-15.347716629182026,-67.5937335535734,
0.33589745,-15.347716629182026,-67.5847504007322,
0.33589745,-15.347716629182026,-67.57576724789101,
0.35897437,-15.347716629182026,-67.56678409504981,
0.32307693,-15.347716629182026,-67.55780094220862,
0.31713554,-15.347716629182026,-67.54881778936742,
0.314578,-15.347716629182026,-67.53983463652622,
0.31713554,-15.347716629182026,-67.53085148368503,
0.28644502,-15.347716629182026,-67.52186833084383,
0.23529412,-15.347716629182026,-67.51288517800265,
0.29923275,-15.347716629182026,-67.50390202516145,
0.28644502,-15.347716629182026,-67.49491887232026,
0.32736573,-15.347716629182026,-67.48593571947906,
0.26598465,-15.347716629182026,-67.47695256663786,
0.23273657,-15.347716629182026,-67.46796941379667,
0.1764706,-15.347716629182026,-67.45898626095547,
0.17391305,-15.347716629182026,-67.45000310811427,
0.2685422,-15.347716629182026,-67.44101995527308,
0.2966752,-15.347716629182026,-67.43203680243188,
0.33333334,-15.347716629182026,-67.42305364959068,
0.33846155,-15.347716629182026,-67.41407049674949,
0.3521851,-15.347716629182026,-67.40508734390829,
0.3521851,-15.347716629182026,-67.39610419106711,
0.33933163,-15.347716629182026,-67.38712103822591,
0.32904884,-15.347716629182026,-67.37813788538472,
0.32390746,-15.347716629182026,-67.36915473254352,
0.33676094,-15.347716629182026,-67.36017157970232,
0.33676094,-15.347716629182026,-67.35118842686113,
0.344473,-15.347716629182026,-67.34220527401993,
0.31362468,-15.347716629182026,-67.33322212117874,
0.31619537,-15.347716629182026,-67.32423896833754,
0.27506426,-15.347716629182026,-67.31525581549634,
0.26992288,-15.347716629182026,-67.30627266265515,
0.21336761,-15.347716629182026,-67.29728950981395,
0.20822622,-15.347716629182026,-67.28830635697275,
0.18251929,-15.347716629182026,-67.27932320413157,
0.1722365,-15.347716629182026,-67.27034005129038,
0.20565553,-15.347716629182026,-67.26135689844918,
0.22622108,-15.347716629182026,-67.25237374560798,
0.22365038,-15.347716629182026,-67.24339059276679,
0.24164525,-15.347716629182026,-67.23440743992559,
0.31025642,-15.347716629182026,-67.2254242870844,
0.32051283,-15.347716629182026,-67.2164411342432,
0.32820514,-15.347716629182026,-67.207457981402,
0.34102565,-15.347716629182026,-67.1984748285608,
0.35128206,-15.347716629182026,-67.18949167571961,
0.35641026,-15.347716629182026,-67.18050852287841,
0.25826973,-15.35669978202322,-67.74644715187371,
0.20742637,-15.35669978202322,-67.73746399903253,
0.19559228,-15.35669978202322,-67.72848084619133,
0.27878788,-15.35669978202322,-67.71949769335014,
0.28607595,-15.35669978202322,-67.71051454050894,
0.30612245,-15.35669978202322,-67.70153138766774,
0.29923275,-15.35669978202322,-67.69254823482655,
0.31713554,-15.35669978202322,-67.68356508198535,
0.35038364,-15.35669978202322,-67.67458192914415,
0.3375959,-15.35669978202322,-67.66559877630296,
0.34015346,-15.35669978202322,-67.65661562346176,
0.28388748,-15.35669978202322,-67.64763247062056,
0.37595907,-15.35669978202322,-67.63864931777937,
0.35038364,-15.35669978202322,-67.62966616493817,
0.34015346,-15.35669978202322,-67.62068301209699,
0.34015346,-15.35669978202322,-67.6116998592558,
0.35128206,-15.35669978202322,-67.6027167064146,
0.32820514,-15.35669978202322,-67.5937335535734,
0.33589745,-15.35669978202322,-67.5847504007322,
0.35384616,-15.35669978202322,-67.57576724789101,
0.36923078,-15.35669978202322,-67.56678409504981,
0.32051283,-15.35669978202322,-67.55780094220862,
0.3025641,-15.35669978202322,-67.54881778936742,
0.32564104,-15.35669978202322,-67.53983463652622,
0.314578,-15.35669978202322,-67.53085148368503,
0.30690536,-15.35669978202322,-67.52186833084383,
0.2634271,-15.35669978202322,-67.51288517800265,
0.29411766,-15.35669978202322,-67.50390202516145,
0.25575447,-15.35669978202322,-67.49491887232026,
0.314578,-15.35669978202322,-67.48593571947906,
0.28900257,-15.35669978202322,-67.47695256663786,
0.26598465,-15.35669978202322,-67.46796941379667,
0.20204604,-15.35669978202322,-67.45898626095547,
0.14578006,-15.35669978202322,-67.45000310811427,
0.25319692,-15.35669978202322,-67.44101995527308,
0.29411766,-15.35669978202322,-67.43203680243188,
0.32480818,-15.35669978202322,-67.42305364959068,
0.33248082,-15.35669978202322,-67.41407049674949,
0.34526855,-15.35669978202322,-67.40508734390829,
0.34015346,-15.35669978202322,-67.39610419106711,
0.34102565,-15.35669978202322,-67.38712103822591,
0.33333334,-15.35669978202322,-67.37813788538472,
0.3470437,-15.35669978202322,-67.36915473254352,
0.344473,-15.35669978202322,-67.36017157970232,
0.32904884,-15.35669978202322,-67.35118842686113,
0.32904884,-15.35669978202322,-67.34220527401993,
0.32390746,-15.35669978202322,-67.33322212117874,
0.32904884,-15.35669978202322,-67.32423896833754,
0.29562983,-15.35669978202322,-67.31525581549634,
0.26992288,-15.35669978202322,-67.30627266265515,
0.218509,-15.35669978202322,-67.29728950981395,
0.20308483,-15.35669978202322,-67.28830635697275,
0.19537275,-15.35669978202322,-67.27932320413157,
0.21079692,-15.35669978202322,-67.27034005129038,
0.17994858,-15.35669978202322,-67.26135689844918,
0.20308483,-15.35669978202322,-67.25237374560798,
0.16966581,-15.35669978202322,-67.24339059276679,
0.19280206,-15.35669978202322,-67.23440743992559,
0.25449872,-15.35669978202322,-67.2254242870844,
0.29820052,-15.35669978202322,-67.2164411342432,
0.3084833,-15.35669978202322,-67.207457981402,
0.31619537,-15.35669978202322,-67.1984748285608,
0.31619537,-15.35669978202322,-67.18949167571961,
0.33933163,-15.35669978202322,-67.18050852287841,
0.14631043,-15.365682934864417,-67.74644715187371,
0.16276042,-15.365682934864417,-67.73746399903253,
0.2035928,-15.365682934864417,-67.72848084619133,
0.26855895,-15.365682934864417,-67.71949769335014,
0.24744898,-15.365682934864417,-67.71051454050894,
0.25319692,-15.365682934864417,-67.70153138766774,
0.29411766,-15.365682934864417,-67.69254823482655,
0.32225063,-15.365682934864417,-67.68356508198535,
0.32736573,-15.365682934864417,-67.67458192914415,
0.33503836,-15.365682934864417,-67.66559877630296,
0.31713554,-15.365682934864417,-67.65661562346176,
0.16879795,-15.365682934864417,-67.64763247062056,
0.38107416,-15.365682934864417,-67.63864931777937,
0.3785166,-15.365682934864417,-67.62966616493817,
0.38107416,-15.365682934864417,-67.62068301209699,
0.37084398,-15.365682934864417,-67.6116998592558,
0.36828643,-15.365682934864417,-67.6027167064146,
0.36061382,-15.365682934864417,-67.5937335535734,
0.35038364,-15.365682934864417,-67.5847504007322,
0.33503836,-15.365682934864417,-67.57576724789101,
0.3375959,-15.365682934864417,-67.56678409504981,
0.33503836,-15.365682934864417,-67.55780094220862,
0.2974359,-15.365682934864417,-67.54881778936742,
0.30512822,-15.365682934864417,-67.53983463652622,
0.30769232,-15.365682934864417,-67.53085148368503,
0.31794873,-15.365682934864417,-67.52186833084383,
0.31794873,-15.365682934864417,-67.51288517800265,
0.33076924,-15.365682934864417,-67.50390202516145,
0.34358975,-15.365682934864417,-67.49491887232026,
0.33589745,-15.365682934864417,-67.48593571947906,
0.31713554,-15.365682934864417,-67.47695256663786,
0.28900257,-15.365682934864417,-67.46796941379667,
0.23529412,-15.365682934864417,-67.45898626095547,
0.20204604,-15.365682934864417,-67.45000310811427,
0.20204604,-15.365682934864417,-67.44101995527308,
0.23529412,-15.365682934864417,-67.43203680243188,
0.29923275,-15.365682934864417,-67.42305364959068,
0.3196931,-15.365682934864417,-67.41407049674949,
0.32225063,-15.365682934864417,-67.40508734390829,
0.342711,-15.365682934864417,-67.39610419106711,
0.3478261,-15.365682934864417,-67.38712103822591,
0.34015346,-15.365682934864417,-67.37813788538472,
0.34526855,-15.365682934864417,-67.36915473254352,
0.33503836,-15.365682934864417,-67.36017157970232,
0.35038364,-15.365682934864417,-67.35118842686113,
0.33248082,-15.365682934864417,-67.34220527401993,
0.31794873,-15.365682934864417,-67.33322212117874,
0.33846155,-15.365682934864417,-67.32423896833754,
0.3007712,-15.365682934864417,-67.31525581549634,
0.3084833,-15.365682934864417,-67.30627266265515,
0.25192803,-15.365682934864417,-67.29728950981395,
0.23907454,-15.365682934864417,-67.28830635697275,
0.22622108,-15.365682934864417,-67.27932320413157,
